"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.048732950E1,-4.988365620E-2,2.364373952E-2,3.794627786E-1
5.049726250E1,-6.935126148E-3,-4.229719192E-2,3.830527365E-1
5.050719450E1,3.937092423E-2,-1.013094559E-1,3.956553042E-1
5.051712750E1,8.361827582E-2,-1.333446205E-1,4.038921893E-1
5.052706050E1,1.092240065E-1,-1.399504095E-1,4.169450402E-1
5.053699250E1,1.073789671E-1,-1.275518090E-1,4.289756119E-1
5.054692550E1,9.908623248E-2,-1.172715053E-1,4.458529949E-1
5.055685850E1,9.498682618E-2,-1.037495658E-1,4.472937584E-1
5.056679050E1,1.010353044E-1,-1.096090600E-1,4.272880852E-1
5.057672350E1,9.547089785E-2,-1.563896090E-1,3.895577490E-1
5.058665650E1,6.321392953E-2,-2.140985727E-1,3.529745042E-1
5.059658950E1,2.752091363E-2,-2.526680529E-1,3.395585418E-1
5.060652150E1,1.922517549E-4,-2.605143487E-1,3.475093544E-1
5.061645450E1,-5.176680628E-3,-2.290693521E-1,3.686412573E-1
5.062638750E1,1.991711184E-2,-1.637867987E-1,3.986058831E-1
5.063631950E1,5.770843104E-2,-1.208387986E-1,4.311198890E-1
5.064625250E1,8.943502605E-2,-1.537168026E-1,4.666290879E-1
5.065618550E1,1.138498187E-1,-2.330787331E-1,5.070585012E-1
5.066611750E1,1.342807859E-1,-3.129866421E-1,5.507680178E-1
5.067605050E1,1.594508588E-1,-3.789443672E-1,5.834135413E-1
5.068598350E1,1.940743625E-1,-4.105376601E-1,6.039870381E-1
5.069591550E1,2.424663901E-1,-4.040395617E-1,6.117237806E-1
5.070584850E1,3.228602707E-1,-3.407880366E-1,6.163221598E-1
5.071578150E1,4.205535352E-1,-2.766751051E-1,6.206894517E-1
5.072571350E1,4.675795138E-1,-2.542396188E-1,6.215355992E-1
5.073564650E1,4.564197958E-1,-2.375021726E-1,6.493467093E-1
5.074557950E1,3.822774887E-1,-1.916747540E-1,6.930228472E-1
5.075551150E1,2.517195046E-1,-1.289674342E-1,7.158099413E-1
5.076544450E1,6.570339948E-2,-7.801576704E-2,6.825731993E-1
5.077537750E1,-1.567672193E-1,-1.671912149E-2,6.114699841E-1
5.078531050E1,-3.719101548E-1,4.966544360E-2,5.265601873E-1
5.079524250E1,-5.201443434E-1,9.566196799E-2,4.569305480E-1
5.080517550E1,-5.569053888E-1,1.079072654E-1,4.099840522E-1
5.081510850E1,-4.648157060E-1,1.091682687E-1,3.829101026E-1
5.082504050E1,-2.676230371E-1,1.095758975E-1,3.909133673E-1
5.083497350E1,1.365046715E-3,9.313514084E-2,4.476331174E-1
5.084490650E1,2.935803533E-1,9.493827075E-2,5.400137901E-1
5.085483850E1,5.644326210E-1,1.168473065E-1,6.508630514E-1
5.086477150E1,7.562500834E-1,1.420191526E-1,7.454656959E-1
5.087470450E1,8.421990871E-1,1.729331315E-1,8.106234074E-1
5.088463650E1,8.284202218E-1,2.264637351E-1,8.272575140E-1
5.089456950E1,7.238434553E-1,2.782854140E-1,8.074744940E-1
5.090450250E1,5.655940771E-1,3.610906005E-1,7.675958276E-1
5.091443450E1,3.932249546E-1,4.223262668E-1,7.226115465E-1
5.092436750E1,2.455616146E-1,4.306605756E-1,6.841621399E-1
5.093430050E1,1.569214910E-1,4.216553867E-1,6.582517028E-1
5.094423250E1,1.459382027E-1,4.047111571E-1,6.467930675E-1
5.095416550E1,2.011210322E-1,4.142923951E-1,6.576811075E-1
5.096409850E1,2.791411579E-1,4.073489308E-1,6.658279896E-1
5.097403150E1,3.593108356E-1,3.924293816E-1,6.685957909E-1
5.098396350E1,4.254824817E-1,4.004578292E-1,6.544259191E-1
5.099389650E1,4.716949761E-1,4.389415681E-1,6.137506962E-1
5.100382950E1,4.808740616E-1,4.909134209E-1,5.443235040E-1
5.101376150E1,4.532749057E-1,5.153859854E-1,4.701025784E-1
5.102369450E1,3.901726007E-1,5.166389942E-1,4.199950099E-1
5.103362750E1,3.089893460E-1,4.983366728E-1,4.229234159E-1
5.104355950E1,2.220830917E-1,4.612952471E-1,4.672946036E-1
5.105349250E1,1.468988657E-1,4.298821986E-1,5.341908336E-1
5.106342550E1,9.599561989E-2,4.098482132E-1,6.070963144E-1
5.107335750E1,6.040113792E-2,3.972842097E-1,6.745134592E-1
5.108329050E1,5.162505060E-2,3.857724369E-1,7.265207767E-1
5.109322350E1,5.536013469E-2,3.684472442E-1,7.588379979E-1
5.110315550E1,6.723144650E-2,3.519750535E-1,7.656351924E-1
5.111308850E1,7.432104647E-2,3.315483332E-1,7.502543330E-1
5.112302150E1,7.576227933E-2,3.105107844E-1,7.297472358E-1
5.113295350E1,6.861515343E-2,2.929160595E-1,7.179020047E-1
5.114288650E1,5.626827106E-2,2.732267082E-1,7.052381635E-1
5.115281950E1,3.076477721E-2,2.463439703E-1,6.884434223E-1
5.116275250E1,-1.608687919E-3,2.128771245E-1,6.868496537E-1
5.117268450E1,-2.924564108E-2,1.808014810E-1,7.036997676E-1
5.118261750E1,-4.070260376E-2,1.620734483E-1,7.402579784E-1
5.119255050E1,-4.271622002E-2,1.492442042E-1,7.798323035E-1
5.120248250E1,-3.895942867E-2,1.555464715E-1,8.095359802E-1
5.121241550E1,-4.791404307E-2,1.665304005E-1,8.370139003E-1
5.122234850E1,-6.412424892E-2,1.767407358E-1,8.536497951E-1
5.123228050E1,-7.980494201E-2,1.903308481E-1,8.675067425E-1
5.124221350E1,-9.714413434E-2,1.972693056E-1,8.823226094E-1
5.125214650E1,-1.052414775E-1,1.897149831E-1,8.944336176E-1
5.126207850E1,-9.965416789E-2,1.727324724E-1,9.258608222E-1
5.127201150E1,-5.980395898E-2,1.625701189E-1,9.717308283E-1
5.128194450E1,-7.681336254E-3,1.579757184E-1,1.027617574E0
5.129187650E1,5.140355602E-2,1.569986045E-1,1.076619744E0
5.130180950E1,9.143231809E-2,1.773737669E-1,1.112029672E0
5.131174250E1,1.308670789E-1,1.762360632E-1,1.140327573E0
5.132167550E1,1.611223668E-1,1.665815562E-1,1.148790956E0
5.133160750E1,1.786140054E-1,1.825410724E-1,1.146740913E0
5.134154050E1,1.882574111E-1,2.282053232E-1,1.138176560E0
5.135147350E1,1.891194731E-1,2.563977838E-1,1.148148417E0
5.136140550E1,2.004696876E-1,3.023620546E-1,1.169034600E0
5.137133850E1,2.192241997E-1,3.693733215E-1,1.213099837E0
5.138127150E1,2.438789904E-1,3.902648985E-1,1.250914097E0
5.139120350E1,2.504985631E-1,4.032163620E-1,1.261770487E0
5.140113650E1,2.142184079E-1,3.876433372E-1,1.234005451E0
5.141106950E1,1.268827021E-1,3.508533835E-1,1.160215139E0
5.142100150E1,-1.592274383E-2,3.087815344E-1,1.051029921E0
5.143093450E1,-1.765206754E-1,2.474475950E-1,9.556554556E-1
5.144086388E1,-2.886798084E-1,2.295652628E-1,9.226812720E-1
5.145079588E1,-2.927605808E-1,3.062989116E-1,9.512956142E-1
5.146072887E1,-1.985292733E-1,4.070141912E-1,1.022912979E0
5.147066188E1,-4.806919768E-2,4.791435301E-1,1.107918143E0
5.148059487E1,9.856142104E-2,5.020463467E-1,1.187711000E0
5.149052688E1,1.881999522E-1,4.481285214E-1,1.238643169E0
5.150045987E1,1.989983022E-1,3.173080087E-1,1.236575246E0
5.151039288E1,1.326224804E-1,1.769101769E-1,1.172276735E0
5.152032488E1,1.551606320E-2,5.410826579E-2,1.056122899E0
5.153025787E1,-1.499543786E-1,-1.909724250E-2,9.090673327E-1
5.154019088E1,-3.400816023E-1,-7.651121169E-2,7.687951326E-1
5.155012288E1,-4.729227424E-1,-7.226853073E-2,6.751773357E-1
5.156005588E1,-5.053176880E-1,-3.195356578E-3,6.391118169E-1
5.156998887E1,-4.400358498E-1,1.024929881E-1,6.472994685E-1
5.157992087E1,-3.188815117E-1,2.030927837E-1,6.723279357E-1
5.158985388E1,-1.900907606E-1,2.919020057E-1,7.278162241E-1
5.159978687E1,-9.830084443E-2,3.546457887E-1,7.882866263E-1
5.160971887E1,-6.115054339E-2,3.835802376E-1,8.307510018E-1
5.161965188E1,-5.035053566E-2,3.734538257E-1,8.480283022E-1
5.162958488E1,-3.593058139E-2,3.594813049E-1,8.360981345E-1
5.163951688E1,1.250703819E-2,3.502213955E-1,8.069446087E-1
5.164944987E1,1.033961996E-1,3.286993206E-1,7.724438906E-1
5.165938288E1,2.055489123E-1,3.033417165E-1,7.382505536E-1
5.166931587E1,2.907479703E-1,2.603052855E-1,7.148493528E-1
5.167924787E1,3.433183134E-1,1.819607317E-1,7.031885982E-1
5.168918087E1,3.685370982E-1,8.164264262E-2,7.025129199E-1
5.169911388E1,3.693755269E-1,3.587553278E-2,7.055672407E-1
5.170904588E1,3.633085787E-1,3.386324644E-2,7.001429200E-1
5.171897887E1,3.439142406E-1,4.441746697E-2,6.876920462E-1
5.172891188E1,3.264835775E-1,6.295466423E-2,6.729490757E-1
5.173884388E1,2.937716842E-1,7.624928653E-2,6.438987255E-1
5.174877687E1,2.463090718E-1,7.265108824E-2,5.953649879E-1
5.175870987E1,1.932921112E-1,6.565521657E-2,5.323148370E-1
5.176864187E1,1.462881118E-1,5.367206037E-2,4.691526294E-1
5.177857488E1,1.118964776E-1,4.086832330E-2,4.052794576E-1
5.178850787E1,9.927282482E-2,3.448472545E-2,3.496066034E-1
5.179843987E1,9.084293246E-2,3.444048390E-2,2.978106737E-1
5.180837288E1,7.646932453E-2,1.578797027E-2,2.685904503E-1
5.181830588E1,5.349140614E-2,-7.983604446E-3,2.616313398E-1
5.182823788E1,2.248342708E-2,-3.099038638E-2,2.794292569E-1
5.183817087E1,4.711525980E-3,-4.963466153E-2,3.048530221E-1
5.184810388E1,-1.914951485E-3,-5.398919433E-2,3.164942563E-1
5.185803687E1,-4.702468868E-3,-5.901080370E-2,3.062655330E-1
5.186796887E1,5.728600547E-3,-5.571194366E-2,2.780272365E-1
5.187790188E1,2.306033298E-2,-4.992767423E-2,2.520140409E-1
5.188783488E1,3.355585039E-2,-4.894630238E-2,2.317564636E-1
5.189776688E1,3.215339780E-2,-5.212701112E-2,2.188024521E-1
5.190769987E1,2.148637176E-2,-4.516044632E-2,2.144164890E-1
5.191763288E1,1.293865591E-2,-3.608048707E-2,2.229473293E-1
5.192756488E1,4.394703079E-3,-6.614437699E-2,2.442145348E-1
5.193749787E1,-1.779908128E-2,-1.545955837E-1,2.791651189E-1
5.194743088E1,-4.798681289E-2,-2.637162209E-1,3.269694149E-1
5.195736288E1,-5.963401124E-2,-3.481252789E-1,3.839563727E-1
5.196729588E1,-3.204952553E-2,-3.511290550E-1,4.187660217E-1
5.197722887E1,-7.638697047E-3,-3.237077296E-1,3.999226987E-1
5.198716087E1,-2.252576686E-2,-2.956641018E-1,3.473295271E-1
5.199709388E1,-5.553055182E-2,-2.402608842E-1,3.117063642E-1
5.200702687E1,-5.153900385E-2,-1.428264678E-1,3.157740831E-1
5.201695988E1,-3.817326855E-3,-2.762200311E-2,3.399789333E-1
5.202689187E1,4.260316864E-2,6.217818707E-2,3.483354151E-1
5.203682488E1,3.245101124E-2,1.125417203E-1,3.256410956E-1
5.204675787E1,-6.519325823E-2,1.237714663E-1,2.814667225E-1
5.205668987E1,-2.382813990E-1,9.109879285E-2,2.272239178E-1
5.206662288E1,-4.470300674E-1,1.891940273E-2,1.630896628E-1
5.207655587E1,-6.077198386E-1,-6.088273227E-2,1.005981192E-1
5.208648787E1,-6.419267654E-1,-9.806445986E-2,5.653558671E-2
5.209642087E1,-5.511258841E-1,-7.682621479E-2,4.091001675E-2
5.210635388E1,-3.627203405E-1,8.880963549E-3,4.768909141E-2
5.211628588E1,-1.285915971E-1,1.091176197E-1,8.131203800E-2
5.212621887E1,1.015782133E-1,2.098412961E-1,1.330109090E-1
5.213615188E1,2.544650137E-1,2.524024844E-1,1.860629469E-1
5.214608487E1,3.027891517E-1,2.396904081E-1,2.222569138E-1
5.215601688E1,2.496226877E-1,1.978487223E-1,2.363246530E-1
5.216594987E1,9.822383523E-2,1.363525987E-1,2.148875296E-1
5.217588288E1,-9.702257812E-2,1.055972129E-1,1.638341546E-1
5.218581488E1,-2.772783935E-1,1.328669190E-1,9.100948274E-2
5.219574787E1,-3.883599341E-1,2.022328079E-1,3.472496988E-3
5.220568088E1,-4.028637707E-1,2.838286161E-1,-7.486252487E-2
5.221561288E1,-3.218725324E-1,3.545356989E-1,-1.249966696E-1
5.222554588E1,-1.699522585E-1,3.969318867E-1,-1.484466046E-1
5.223547887E1,1.756356657E-2,3.884262443E-1,-1.391462386E-1
5.224541087E1,2.070117891E-1,3.340189159E-1,-1.097995341E-1
5.225534388E1,3.600496352E-1,2.569108605E-1,-7.358952612E-2
5.226527687E1,4.608590603E-1,1.886095405E-1,-4.274426773E-2
5.227520887E1,4.952181578E-1,1.353339553E-1,-1.823785715E-2
5.228514188E1,4.861556888E-1,1.026180759E-1,-1.443399815E-4
5.229507488E1,4.511536062E-1,7.157265395E-2,1.007520407E-2
5.230500688E1,4.072860181E-1,6.946742535E-2,7.130812854E-3
5.231493987E1,3.502898514E-1,8.642190695E-2,-4.045408685E-3
5.232487288E1,2.912635505E-1,1.003648862E-1,-3.966117511E-4
5.233480587E1,2.408953309E-1,1.304188073E-1,8.438762277E-3
5.234473787E1,1.870384961E-1,1.431295574E-1,2.595703490E-2
5.235467088E1,1.413474679E-1,1.351934969E-1,4.538600147E-2
5.236460388E1,9.882822633E-2,1.235088855E-1,5.840992555E-2
5.237453588E1,7.094378769E-2,1.126599163E-1,5.761743709E-2
5.238446887E1,5.860695988E-2,9.524603933E-2,4.702844098E-2
5.239440188E1,5.811553076E-2,8.061652631E-2,3.824440017E-2
5.240433388E1,7.326518744E-2,7.279855013E-2,2.683169208E-2
5.241426687E1,8.459036052E-2,7.213167101E-2,1.586120389E-2
5.242419988E1,8.987167478E-2,7.403316349E-2,7.072505075E-3
5.243413187E1,7.695647329E-2,7.402144372E-2,2.794395667E-3
5.244406546E1,4.485207424E-2,7.817383856E-2,4.842366558E-3
5.245399846E1,2.154092304E-3,7.522871345E-2,2.779081650E-2
5.246393046E1,-2.654865757E-2,6.773058325E-2,6.755926460E-2
5.247386346E1,-2.657041699E-2,7.447260618E-2,1.128355339E-1
5.248379646E1,-6.349568721E-4,7.921356708E-2,1.576448232E-1
5.249372946E1,4.467527941E-2,8.030471206E-2,1.978667378E-1
5.250366146E1,8.147297800E-2,8.444859087E-2,2.314699739E-1
5.251359446E1,1.095840037E-1,9.261266142E-2,2.526381910E-1
5.252352746E1,1.178659052E-1,1.030149683E-1,2.647337317E-1
5.253345946E1,1.091263890E-1,1.120044366E-1,2.692515850E-1
5.254339246E1,9.509046376E-2,1.067039445E-1,2.669570148E-1
5.255332546E1,8.808278292E-2,7.067450881E-2,2.645269334E-1
5.256325746E1,1.092738211E-1,5.592179485E-3,2.672716081E-1
5.257319046E1,1.555271596E-1,-7.352950424E-2,2.738803625E-1
5.258312346E1,2.373924702E-1,-1.686605364E-1,2.833383083E-1
5.259305546E1,3.326242864E-1,-2.250846326E-1,2.907609344E-1
5.260298846E1,4.114338756E-1,-2.142961621E-1,2.836194038E-1
5.261292146E1,4.741857350E-1,-1.322365701E-1,2.839396596E-1
5.262285346E1,5.216664076E-1,5.225711316E-2,2.999886572E-1
5.263278646E1,5.525912046E-1,2.536980212E-1,3.186576664E-1
5.264271946E1,5.468992591E-1,3.746880889E-1,3.331540525E-1
5.265265246E1,4.967235923E-1,3.918339908E-1,3.383797109E-1
5.266258446E1,4.010972083E-1,3.396070004E-1,3.297393620E-1
5.267251746E1,2.452343255E-1,2.189132422E-1,2.955836654E-1
5.268245046E1,2.792570554E-2,3.607258946E-2,2.458437830E-1
5.269238246E1,-2.203981429E-1,-1.499222368E-1,2.207499444E-1
5.270231546E1,-4.391531050E-1,-2.545285225E-1,2.423252761E-1
5.271224846E1,-5.464639664E-1,-2.134762704E-1,2.818845510E-1
5.272218046E1,-5.305941701E-1,-4.843565449E-2,3.113217950E-1
5.273211346E1,-4.405017495E-1,1.445475668E-1,3.123706877E-1
5.274204646E1,-3.462048173E-1,2.362844050E-1,2.850250900E-1
5.275197846E1,-3.090299666E-1,2.147824317E-1,2.405846417E-1
5.276191146E1,-3.584600985E-1,8.287366480E-2,1.945023686E-1
5.277184446E1,-4.939126968E-1,-1.085886732E-1,1.473291367E-1
5.278177746E1,-6.660828590E-1,-2.751297057E-1,1.122284010E-1
5.279170946E1,-7.941368222E-1,-3.839447796E-1,1.066069305E-1
5.280164246E1,-8.273578882E-1,-4.091257751E-1,1.156310514E-1
5.281157546E1,-7.487455010E-1,-3.656963706E-1,1.145552099E-1
5.282150746E1,-5.803628564E-1,-2.768586278E-1,1.156673431E-1
5.283144046E1,-3.742913604E-1,-1.743324399E-1,1.236619204E-1
5.284137346E1,-2.008931935E-1,-1.007761955E-1,1.245021522E-1
5.285130546E1,-1.182562113E-1,-8.637191355E-2,1.089838892E-1
5.286123846E1,-1.402275562E-1,-1.244239509E-1,7.056725770E-2
5.287117146E1,-2.324990928E-1,-1.438528150E-1,3.790558502E-2
5.288110346E1,-3.246207535E-1,-9.723098576E-2,3.032968938E-2
5.289103646E1,-3.583647311E-1,1.095766202E-4,4.536734894E-2
5.290096946E1,-3.001517653E-1,9.966892749E-2,8.869378269E-2
5.291090146E1,-1.671724319E-1,1.636736691E-1,1.473557055E-1
5.292083446E1,1.178932935E-2,1.881262660E-1,2.119474858E-1
5.293076746E1,1.930812299E-1,1.805477142E-1,2.696059942E-1
5.294070046E1,3.319496512E-1,1.439998299E-1,3.044193685E-1
5.295063246E1,4.206858575E-1,6.757343188E-3,3.147897124E-1
5.296056546E1,4.638809860E-1,-9.705107659E-2,3.071807921E-1
5.297049846E1,4.579367638E-1,-1.577348262E-1,2.810201645E-1
5.298043046E1,4.190053344E-1,-1.944683343E-1,2.419542521E-1
5.299036346E1,3.755522370E-1,-1.708338261E-1,2.139709443E-1
5.300029646E1,3.397694826E-1,-1.042092592E-1,1.925343573E-1
5.301022846E1,3.055712879E-1,-4.744504392E-2,1.674431264E-1
5.302016146E1,2.594301701E-1,-8.110687137E-3,1.440288872E-1
5.303009446E1,2.149720788E-1,6.167341955E-3,1.134337634E-1
5.304002646E1,1.726952046E-1,-9.004154243E-3,7.550022751E-2
5.304995946E1,1.398872584E-1,-2.672033198E-2,3.258218989E-2
5.305989246E1,1.284154356E-1,-4.755929857E-2,-6.476528011E-3
5.306982546E1,1.165542975E-1,-4.863713682E-2,-3.291926160E-2
5.307975746E1,1.066819578E-1,-2.568202093E-2,-5.001782253E-2
5.308969046E1,9.998627007E-2,2.136058174E-3,-5.728599429E-2
5.309962346E1,1.084149107E-1,1.038253773E-2,-5.123822019E-2
5.310955546E1,1.308366954E-1,-4.447476007E-3,-4.923472553E-2
5.311948846E1,1.543138027E-1,-1.232989971E-2,-6.061148271E-2
5.312942146E1,1.756601185E-1,-1.424093358E-2,-8.388411254E-2
5.313935346E1,1.857926399E-1,-8.859792724E-4,-9.834534675E-2
5.314928646E1,1.890992522E-1,3.882084042E-2,-1.088767424E-1
5.315921946E1,1.751011461E-1,7.311703265E-2,-1.093792766E-1
5.316915146E1,1.426114142E-1,9.716646373E-2,-1.088483930E-1
5.317908446E1,8.195260167E-2,8.148790151E-2,-1.034767926E-1
5.318901746E1,-3.161086934E-3,2.978924662E-2,-9.514182061E-2
5.319894946E1,-7.682012767E-2,-2.524151653E-2,-8.192428201E-2
5.320888246E1,-1.010619998E-1,-6.202672794E-2,-5.997944251E-2
5.321881546E1,-3.718794882E-2,-6.797330081E-2,-3.063087538E-2
5.322874846E1,1.378493905E-1,-2.102232352E-2,-9.978663176E-3
5.323868046E1,3.927213550E-1,-1.459185407E-2,-7.337606512E-3
5.324861346E1,6.291869283E-1,-7.873904705E-2,-3.184275934E-3
5.325854646E1,7.773559093E-1,-1.706985235E-1,3.303791210E-2
5.326847846E1,7.856678963E-1,-2.345403135E-1,8.879245073E-2
5.327841146E1,6.295192838E-1,-2.709462643E-1,1.300810277E-1
5.328834446E1,2.880800962E-1,-1.934427917E-1,1.348316520E-1
5.329827646E1,-1.907235086E-1,-9.461075813E-2,1.157458425E-1
5.330820946E1,-6.746249199E-1,-3.192999214E-2,8.749956638E-2
5.331814246E1,-1.045768738E0,2.929900959E-2,6.208741665E-2
5.332807446E1,-1.233601928E0,7.928906381E-2,3.932324052E-2
5.333800746E1,-1.235761762E0,1.123831049E-1,6.666759495E-3
5.334794046E1,-1.047199368E0,9.572333097E-2,-2.045421116E-2
5.335787246E1,-7.001683712E-1,8.195532113E-2,-3.168662265E-2
5.336780546E1,-2.656624019E-1,8.616400510E-2,-2.181741223E-2
5.337773846E1,1.577304006E-1,8.205687255E-2,2.126271138E-3
5.338767146E1,4.872457981E-1,7.343402505E-2,2.513677813E-2
5.339760346E1,6.753805280E-1,6.587703526E-2,2.207014710E-2
5.340753646E1,7.012301087E-1,5.878414214E-2,-1.888646744E-2
5.341746946E1,5.787465572E-1,6.712543219E-2,-9.961938858E-2
5.342740146E1,3.395949304E-1,1.196090877E-1,-1.805408001E-1
5.343733446E1,5.379858986E-2,2.144652903E-1,-2.469017208E-1
5.344726687E1,-1.998374462E-1,2.918968201E-1,-2.834750414E-1
5.345719887E1,-3.560507596E-1,3.356983662E-1,-3.038553894E-1
5.346713188E1,-3.799960315E-1,3.687506318E-1,-3.135123849E-1
5.347706487E1,-2.907050252E-1,3.883855641E-1,-3.038408458E-1
5.348699687E1,-1.198457330E-1,3.549642861E-1,-2.699863613E-1
5.349692988E1,8.738734573E-2,2.661974132E-1,-2.363854945E-1
5.350686288E1,2.971412241E-1,1.854979098E-1,-2.022063732E-1
5.351679587E1,4.753085673E-1,1.462998986E-1,-1.902090907E-1
5.352672787E1,5.868467093E-1,1.473294497E-1,-1.967534721E-1
5.353666088E1,6.237146854E-1,1.785368919E-1,-2.239568532E-1
5.354659387E1,5.977970362E-1,2.059976161E-1,-2.469455302E-1
5.355652587E1,5.284486413E-1,2.177370787E-1,-2.622499168E-1
5.356645888E1,4.281187057E-1,2.120109648E-1,-2.668217719E-1
5.357639188E1,3.084729910E-1,2.008954585E-1,-2.590032518E-1
5.358632388E1,1.856445670E-1,1.849328876E-1,-2.411890477E-1
5.359625687E1,7.981374860E-2,1.759505868E-1,-2.211042941E-1
5.360618988E1,-1.623993367E-2,1.652801037E-1,-2.044121027E-1
5.361612188E1,-1.008714586E-1,1.431138217E-1,-1.899599284E-1
5.362605487E1,-1.438795030E-1,1.235122234E-1,-1.732762456E-1
5.363598787E1,-1.638015360E-1,8.690494299E-2,-1.661866456E-1
5.364592088E1,-1.662645042E-1,5.011686683E-2,-1.806229800E-1
5.365585288E1,-1.543375403E-1,2.187138051E-2,-2.019112110E-1
5.366578587E1,-1.340229660E-1,-4.562070593E-3,-2.109312713E-1
5.367571888E1,-1.210709438E-1,-2.711691335E-2,-2.213666141E-1
5.368565088E1,-1.074490696E-1,-4.014145583E-2,-2.267955244E-1
5.369558388E1,-9.000616521E-2,-2.023139596E-2,-2.317024022E-1
5.370551687E1,-8.103087544E-2,2.000201121E-2,-2.291656137E-1
5.371544887E1,-8.967256546E-2,4.219865799E-2,-2.218744159E-1
5.372538188E1,-1.132499576E-1,5.400933325E-2,-1.946797371E-1
5.373531487E1,-1.404759735E-1,7.607548684E-2,-1.493045390E-1
5.374524687E1,-1.622984707E-1,7.573506236E-2,-1.026320979E-1
5.375517988E1,-1.709646583E-1,5.863277614E-2,-5.867822468E-2
5.376511288E1,-1.618428230E-1,3.913866729E-2,-2.259492502E-2
5.377504488E1,-1.249726862E-1,8.948274888E-3,1.402247511E-2
5.378497787E1,-6.228275597E-2,-6.580316927E-3,5.007302389E-2
5.379491088E1,6.270473823E-3,-3.011627123E-2,8.377345651E-2
5.380484387E1,6.769825518E-2,-2.900222316E-2,1.142015606E-1
5.381477587E1,1.087135971E-1,-2.594278194E-2,1.514850259E-1
5.382470888E1,1.320982128E-1,-3.554211184E-2,1.847382188E-1
5.383464188E1,1.569569707E-1,-2.144014090E-2,2.116473317E-1
5.384457388E1,2.024480999E-1,4.853370786E-2,2.269848287E-1
5.385450687E1,2.613553405E-1,1.390212625E-1,2.103515267E-1
5.386443988E1,2.845457196E-1,1.886638403E-1,1.625599563E-1
5.387437188E1,2.298305333E-1,1.980711818E-1,1.100602672E-1
5.388430487E1,1.262191385E-1,1.927122027E-1,8.610185981E-2
5.389423788E1,1.171745593E-3,1.934142262E-1,8.927980810E-2
5.390416987E1,-1.137640327E-1,1.788039505E-1,9.394207597E-2
5.391410288E1,-2.126229703E-1,1.137029827E-1,9.469708055E-2
5.392403587E1,-2.723175883E-1,3.813997656E-2,1.096054092E-1
5.393396888E1,-2.767086029E-1,-5.427740514E-3,1.415428221E-1
5.394390088E1,-2.350382805E-1,1.576571912E-2,1.840387434E-1
5.395383387E1,-1.636362672E-1,4.993487522E-2,2.237547338E-1
5.396376688E1,-6.374971569E-2,1.147956252E-1,2.769694626E-1
5.397369887E1,4.003873095E-2,2.065093070E-1,3.577530086E-1
5.398363188E1,1.191259623E-1,2.475840002E-1,4.357988834E-1
5.399356487E1,1.388131082E-1,1.659557074E-1,4.762693644E-1
5.400349687E1,1.230588034E-1,9.390943684E-3,4.784979522E-1
5.401342988E1,8.952188492E-2,-1.575743407E-1,4.418762922E-1
5.402336287E1,4.185907915E-2,-3.189566433E-1,3.828617036E-1
5.403329488E1,-3.348787129E-2,-4.426151812E-1,3.174041212E-1
5.404322787E1,-1.372108310E-1,-5.556699634E-1,2.702817321E-1
5.405316088E1,-2.764211893E-1,-6.135585308E-1,2.216172814E-1
5.406309288E1,-4.095684588E-1,-6.057603955E-1,1.774057448E-1
5.407302587E1,-4.821135104E-1,-4.941153526E-1,1.329267025E-1
5.408295888E1,-4.831588864E-1,-2.996630967E-1,7.986985892E-2
5.409289187E1,-4.374119043E-1,-9.288889170E-2,1.632497646E-2
5.410282388E1,-3.748324215E-1,7.635291666E-2,-3.962357342E-2
